HRP,model,TMB,H2O2,predicted_value,uncertainty_std,default_observation_std
1,fixed_sem_shrunk,0.009333452,0.424525402,134.1535357,632.7995979,666.4616824
1,fixed_sem_shrunk,0.254974623,0.03465,100.5066354,365.4947976,421.096533
1,fixed_sem_shrunk,0.047017902,0.126921187,83.22883517,298.747435,364.6722816
1,fixed_sem_shrunk,0.01616691,0.433504934,82.46072318,371.0195592,425.9006414
1,fixed_sem_shrunk,0.064990372,0.168816959,62.09689453,507.3621884,548.7733897
1,fixed_sem_shrunk,0.008604019,0.29777056,-42.73797344,587.0266462,623.1662109
1,fixed_sem_shrunk,0.038237323,0.136598024,-58.28521743,300.7972693,366.3534362
1,fixed_sem_shrunk,0.045805557,0.025240499,-60.81507847,459.8755029,505.19434
1,fixed_sem_shrunk,0.055592151,0.289957785,-62.68613067,716.4710394,746.3689392
1,fixed_sem_shrunk,0.051000319,0.038996795,-66.79938064,649.4262615,682.2685045
1,fixed_sem_shrunk,0.032059989,0.13695059,-146.7545069,199.0509833,288.7163608
1,fixed_sem_shrunk,0.026122399,0.047748749,-153.0224157,659.8341722,692.1827634
1,fixed_sem_shrunk,0.006709425,0.030384535,-172.5352324,868.8775804,893.6912737
1,fixed_sem_shrunk,0.016061433,0.022057528,-191.6256978,453.5353073,499.4297929
1,fixed_sem_shrunk,0.0190077,0.070425599,-208.1728771,594.1299622,629.862092
1,fixed_sem_shrunk,0.014275992,0.020675719,-216.1609423,410.3250215,460.5458352
