HRP,model,TMB,H2O2,predicted_value,uncertainty_std,default_observation_std
0.001,fixed_sem_shrunk,0.81772932,0.034750142,1399.891505,585.811572,593.1071435
0.001,fixed_sem_shrunk,0.363031231,0.01757961,1227.374945,592.3938258,599.609315
0.001,fixed_sem_shrunk,1,1,887.5079091,665.188277,671.6221629
0.01,fixed_sem_shrunk,0.619774802,0.108032092,7502.392633,776.8833175,854.4005104
0.01,fixed_sem_shrunk,0.689555977,0.028627907,7499.498024,403.8452232,538.0924711
0.01,fixed_sem_shrunk,0.6134011,0.098983141,7494.509771,661.2678252,750.8180072
0.01,fixed_sem_shrunk,0.575141979,0.045835138,7423.19091,578.1287449,678.7380856
0.01,fixed_sem_shrunk,0.811944185,0.035846579,7370.20594,571.5916182,673.1786696
0.01,fixed_sem_shrunk,0.579886495,0.039912717,7282.430321,625.3897782,719.4198481
0.01,fixed_sem_shrunk,0.564657446,0.055122369,7255.351562,558.3806327,661.9980922
0.01,fixed_sem_shrunk,0.628065128,0.133946036,6948.933971,1095.623669,1151.887047
0.01,fixed_sem_shrunk,0.608366547,0.138484201,6818.835393,1211.282841,1262.401942
0.01,fixed_sem_shrunk,0.501719662,0.028898031,6481.16321,852.7109735,923.8877354
0.01,fixed_sem_shrunk,0.606576128,0.183638851,5931.183932,1533.361019,1574.054814
0.01,fixed_sem_shrunk,0.541754534,0.093407219,5832.125063,1131.870538,1186.416224
0.01,fixed_sem_shrunk,0.490995298,0.020385695,5797.937719,1336.806467,1383.294645
0.01,fixed_sem_shrunk,0.634581282,0.187927176,5773.001528,1456.334767,1499.120908
0.01,fixed_sem_shrunk,0.568575372,0.162951256,5519.762885,1534.425708,1575.091996
0.01,fixed_sem_shrunk,0.720477563,0.009510003,5446.691706,1344.717263,1390.94107
0.01,fixed_sem_shrunk,0.533596626,0.122540481,5192.163654,1440.415793,1483.66108
0.01,fixed_sem_shrunk,0.603143462,0.00961466,5125.781239,1481.291015,1523.376387
0.01,fixed_sem_shrunk,0.674349232,0.008162661,5122.376988,1554.712384,1594.86148
0.01,fixed_sem_shrunk,0.641652896,0.007858876,5068.039748,1591.52575,1630.768762
0.01,fixed_sem_shrunk,0.495150758,0.013026509,5018.875356,1639.180378,1677.308813
0.01,fixed_sem_shrunk,0.794339391,0.006369655,5003.172045,1545.414142,1585.798668
0.01,fixed_sem_shrunk,0.465701207,0.023289808,4923.168283,1649.246876,1687.14783
0.01,fixed_sem_shrunk,0.745033845,0.006512667,4842.382538,1649.937753,1687.823193
0.01,fixed_sem_shrunk,0.705562756,0.005769356,4491.716653,1812.307611,1846.865295
0.01,fixed_sem_shrunk,0.840663253,0.005268535,4439.795183,1666.24428,1703.767163
0.01,fixed_sem_shrunk,0.533606395,0.008322036,4289.024743,1813.442499,1847.978961
0.01,fixed_sem_shrunk,0.583633597,0.322740145,4146.9052,1903.755879,1936.68247
0.01,fixed_sem_shrunk,0.473062389,0.009831033,4125.010883,1825.417215,1859.731312
0.01,fixed_sem_shrunk,0.597481185,0.005294149,3991.948051,1936.981595,1969.352747
0.01,fixed_sem_shrunk,0.264372502,0.019744486,3748.2084,1908.391302,1941.239271
0.01,fixed_sem_shrunk,0.540892565,0.40573906,3477.468711,1999.219177,2030.5984
0.1,fixed_sem_shrunk,0.91074392,0.101790642,11314.49184,493.6931549,568.9215632
0.1,fixed_sem_shrunk,1,0.034152771,11308.46516,652.0494614,710.709022
0.1,fixed_sem_shrunk,0.919873849,0.064443875,11247.77678,399.8843895,489.7410938
0.1,fixed_sem_shrunk,1,0.033270493,11226.2478,795.5388744,844.2872228
0.1,fixed_sem_shrunk,0.914588814,0.082006341,11185.55849,413.8769107,501.2313948
0.1,fixed_sem_shrunk,1,0.031624635,10983.23859,841.8668305,888.0757705
0.1,fixed_sem_shrunk,1,0.010865724,10912.5489,566.0291643,632.7146503
0.1,fixed_sem_shrunk,0.929596847,0.032125028,10911.91931,773.5402451,823.5917222
0.1,fixed_sem_shrunk,0.899812924,0.036372206,10896.37074,618.3200567,679.8959526
0.1,fixed_sem_shrunk,0.831347441,0.097315729,10757.15243,835.867915,882.3910614
0.1,fixed_sem_shrunk,1,0.025955255,10611.53566,772.1952413,822.3285868
0.1,fixed_sem_shrunk,0.816648141,0.089698011,10599.80817,756.6137183,807.7147594
0.1,fixed_sem_shrunk,0.899531464,0.010834546,10506.60293,868.5260136,913.38724
0.1,fixed_sem_shrunk,0.879358632,0.025317776,10414.69391,819.0911464,866.5155048
0.1,fixed_sem_shrunk,0.794838191,0.038751411,10244.7347,1021.936392,1060.326744
0.1,fixed_sem_shrunk,1,0.012933397,10178.43031,1009.292354,1048.14592
0.1,fixed_sem_shrunk,1,0.288847433,9889.350408,1112.584317,1147.947158
0.1,fixed_sem_shrunk,0.700548798,0.040641141,9770.88239,1213.203564,1245.713331
0.1,fixed_sem_shrunk,0.422371852,0.016804244,6395.181028,2454.10123,2470.334322
0.1,fixed_sem_shrunk,0.499852295,1,6213.294162,2476.428992,2492.516673
0.1,fixed_sem_shrunk,0.489363231,0.005,6190.356419,2624.882526,2640.065736
0.1,fixed_sem_shrunk,0.325983801,0.017788028,5086.417077,2870.901263,2884.789919
0.1,fixed_sem_shrunk,0.298159962,0.256286574,5028.568813,2792.097832,2806.376511
0.1,fixed_sem_shrunk,0.289055322,0.370278619,4600.642886,2975.802514,2989.20381
0.1,fixed_sem_shrunk,0.248393461,0.310154815,4404.651789,3150.534852,3163.195958
0.1,fixed_sem_shrunk,0.238643147,0.252958933,4256.946673,3044.204615,3057.306094
0.1,fixed_sem_shrunk,0.26351393,0.005,4024.038505,3305.149257,3317.220286
0.1,fixed_sem_shrunk,0.146524329,1,3662.503129,3366.795918,3378.646706
0.1,fixed_sem_shrunk,0.188034432,0.005,3604.833906,3442.918647,3454.508305
0.1,fixed_sem_shrunk,0.21837856,0.005652308,3537.751202,3318.516672,3330.539253
0.1,fixed_sem_shrunk,0.142786091,0.005,3387.070587,3475.504622,3486.985975
0.1,fixed_sem_shrunk,0.104233641,0.005,3143.220291,3471.655102,3483.149144
