HRP,model,TMB,H2O2,predicted_value,uncertainty_std,default_observation_std
0.001,fixed_sem_shrunk,0.56524234,0.025665059,2125.510265,403.5717712,408.3155149
0.001,fixed_sem_shrunk,0.622156151,0.024520241,2107.54757,354.8253067,360.2115816
0.001,fixed_sem_shrunk,0.703868792,0.036730285,2051.942362,257.77461,265.13984
0.001,fixed_sem_shrunk,0.515889612,0.022817748,2006.7594,409.1072583,413.787547
0.001,fixed_sem_shrunk,0.742735483,0.038745168,1944.832869,288.393268,294.9950207
0.001,fixed_sem_shrunk,0.654481678,0.018894503,1919.4449,338.4508963,344.0935838
0.001,fixed_sem_shrunk,0.539109987,0.019854874,1865.39412,446.3979749,450.6911772
0.001,fixed_sem_shrunk,0.506560717,0.017473353,1736.952535,438.654063,443.0223157
0.01,fixed_sem_shrunk,0.876148463,0.016567823,7253.66131,179.9124923,389.2985753
0.01,fixed_sem_shrunk,0.939248856,0.015513901,7253.232446,195.2800439,396.6348085
0.01,fixed_sem_shrunk,0.819425144,0.016793903,7239.411644,194.7030628,396.3510546
0.01,fixed_sem_shrunk,1,0.01505535,7238.319473,219.4160489,409.0577934
0.01,fixed_sem_shrunk,0.873601689,0.017700359,7236.542178,163.3134475,381.9111912
0.01,fixed_sem_shrunk,0.778392913,0.017288574,7225.82107,203.5358007,400.763893
0.01,fixed_sem_shrunk,0.738498759,0.018701453,7219.130829,198.5183887,398.2391573
0.01,fixed_sem_shrunk,0.863595222,0.015112445,7215.536652,213.8374379,406.092755
0.01,fixed_sem_shrunk,0.812817329,0.01940183,7208.830358,162.0323377,381.3651194
0.01,fixed_sem_shrunk,0.728466871,0.021012556,7204.827669,168.601549,384.202236
0.01,fixed_sem_shrunk,1,0.013877014,7183.47762,266.2260467,435.9600713
0.01,fixed_sem_shrunk,0.669395844,0.022623489,7183.335259,167.5420364,383.7384653
0.01,fixed_sem_shrunk,0.663457598,0.019781975,7176.260254,211.3058567,404.7654146
0.01,fixed_sem_shrunk,0.773987083,0.015399683,7150.495168,236.6697715,418.5659525
0.01,fixed_sem_shrunk,0.623419486,0.023094784,7147.729091,177.8765963,388.3618922
0.01,fixed_sem_shrunk,0.610110672,0.021088422,7120.343852,211.4718995,404.8521213
0.01,fixed_sem_shrunk,0.61322257,0.026009439,7094.746998,155.1498759,378.4922189
0.01,fixed_sem_shrunk,0.647597734,0.01779617,7089.867218,252.5645925,427.7543094
0.01,fixed_sem_shrunk,1,0.012773035,7079.254725,319.4567999,470.3589298
0.01,fixed_sem_shrunk,0.552878873,0.024103812,7014.844391,191.8509462,394.9577969
0.01,fixed_sem_shrunk,0.70664487,0.062595062,6953.457986,189.2832298,393.7169248
0.01,fixed_sem_shrunk,0.605446589,0.05170599,6944.049546,160.5448834,380.735519
0.01,fixed_sem_shrunk,0.597275341,0.065234917,6937.834862,208.1437397,403.1236686
0.01,fixed_sem_shrunk,0.654907073,0.069178502,6920.957663,221.0576586,409.9406838
0.01,fixed_sem_shrunk,0.738414246,0.07127717,6879.443944,226.3665174,412.827659
0.01,fixed_sem_shrunk,0.820411735,0.067632744,6857.135169,212.460271,405.3692669
0.01,fixed_sem_shrunk,0.579567578,0.073643487,6790.305844,256.2542417,429.94315
0.01,fixed_sem_shrunk,0.500843729,0.054928709,6787.395721,223.0058902,410.994529
0.01,fixed_sem_shrunk,1,0.010769578,6746.933833,438.1288435,557.8008241
0.01,fixed_sem_shrunk,0.626028538,0.07967251,6728.406269,274.3882031,440.9917934
0.01,fixed_sem_shrunk,1,0.075460439,6641.102581,263.2715533,434.1621662
0.01,fixed_sem_shrunk,1,0.005,4593.222579,978.3150102,1037.44163
0.1,fixed_sem_shrunk,1,0.176075685,11678.02111,258.4136775,423.2578392
0.1,fixed_sem_shrunk,1,0.182356,11676.35598,265.997484,427.930171
0.1,fixed_sem_shrunk,1,0.17283174,11676.24235,252.8591294,419.8896392
0.1,fixed_sem_shrunk,1,0.169053923,11672.193,245.5196976,415.511121
0.1,fixed_sem_shrunk,1,0.189279683,11665.81491,269.4469786,430.0828339
0.1,fixed_sem_shrunk,1,0.162695215,11661.52695,234.0996287,408.8669783
0.1,fixed_sem_shrunk,1,0.197204192,11641.5351,269.9908889,430.4238026
0.1,fixed_sem_shrunk,1,0.148084479,11629.65029,252.8597931,419.8900388
0.1,fixed_sem_shrunk,1,0.141630215,11613.44421,278.9704074,436.1124373
0.1,fixed_sem_shrunk,1,0.136629509,11598.88291,297.4323063,448.1467913
0.1,fixed_sem_shrunk,1,0.131024368,11579.92218,311.1681109,457.3785773
0.1,fixed_sem_shrunk,1,0.121440896,11540.26554,308.6536163,455.6716193
0.1,fixed_sem_shrunk,1,0.056732013,11533.2778,231.862817,407.5904019
0.1,fixed_sem_shrunk,0.94776879,0.179616063,11531.11947,278.5121374,435.8194356
0.1,fixed_sem_shrunk,1,0.061070464,11529.58614,217.0610883,399.3558386
0.1,fixed_sem_shrunk,1,0.11436983,11505.00652,283.9539871,439.3170115
0.1,fixed_sem_shrunk,1,0.053071753,11501.13306,236.4960567,410.2437746
0.1,fixed_sem_shrunk,1,0.219731213,11497.04964,302.3533489,451.4278651
0.1,fixed_sem_shrunk,1,0.051064515,11471.48546,233.873112,408.7373267
0.1,fixed_sem_shrunk,0.928226619,0.15645019,11442.86622,245.7478917,415.6459985
0.1,fixed_sem_shrunk,1,0.069651775,11419.07943,214.932551,398.2029272
0.1,fixed_sem_shrunk,0.911665697,0.165655716,11402.72408,273.3808614,432.5582795
0.1,fixed_sem_shrunk,0.934490178,0.203226321,11400.51622,325.3969749,467.1753001
0.1,fixed_sem_shrunk,1,0.095237166,11380.05274,218.2253555,399.9898443
0.1,fixed_sem_shrunk,1,0.231903568,11378.72846,340.7894875,478.0241046
0.1,fixed_sem_shrunk,0.930038683,0.1352721,11359.10106,274.5588139,433.303718
0.1,fixed_sem_shrunk,0.906632338,0.192659785,11342.13613,348.7997465,483.7673335
0.1,fixed_sem_shrunk,1,0.088357927,11332.42041,212.2742692,396.7744134
0.1,fixed_sem_shrunk,1,0.041847621,11292.75521,236.7601849,410.3960952
0.1,fixed_sem_shrunk,1,0.249196055,11179.6326,385.6080495,510.9433801
0.1,fixed_sem_shrunk,0.867521934,0.215138008,10989.66136,464.4112943,572.7542406
0.1,fixed_sem_shrunk,0.808147919,0.225044142,10514.81108,581.2580263,670.9921482
